GKZ,Gebietsname,Wahlbe-rechtigte,Stimmen,Unnamed: 4,Unnamed: 5,ÖVP,%,SPÖ,%.1,FPÖ,%.2,NEOS,%.3,JETZT,%.4,GRÜNE,%.5,KPÖ,%.6,WANDL,%.7,BZÖ,%.8,BIER,%.9,CPÖ,%.10,GILT,%.11,SLP,%.12
G31099,Wahlkarten - Hollabrunn,0.0,4913,65,4848,2239.0,46.18399339933993,808.0,16.666666666666664,649.0,13.386963696369635,411.0,8.477722772277229,79.0,1.6295379537953796,618.0,12.747524752475247,20.0,0.4125412541254125,24.0,0.49504950495049505,,0.0,,0.0,,0.0,,0.0,,0.0
G31100,Horn,25601.0,20964,336,20628,11382.0,55.17742873763816,2959.0,14.344580182276518,3099.0,15.023269342641072,1180.0,5.720380065929804,236.0,1.1440760131859609,1625.0,7.877642039945705,66.0,0.31995346131471786,81.0,0.3926701570680628,,0.0,,0.0,,0.0,,0.0,,0.0
G31101,Altenburg,659.0,469,6,463,248.0,53.56371490280778,62.0,13.390928725701945,98.0,21.166306695464364,22.0,4.751619870410368,2.0,0.4319654427645789,29.0,6.263498920086392,1.0,0.21598272138228944,1.0,0.21598272138228944,,0.0,,0.0,,0.0,,0.0,,0.0
G31102,Brunn an der Wild,692.0,512,9,503,336.0,66.79920477137176,36.0,7.157057654075547,76.0,15.109343936381709,20.0,3.9761431411530817,6.0,1.1928429423459244,25.0,4.970178926441352,2.0,0.3976143141153081,2.0,0.3976143141153081,,0.0,,0.0,,0.0,,0.0,,0.0
G31103,Burgschleinitz-Kühnring,1135.0,783,15,768,482.0,62.760416666666664,83.0,10.807291666666668,103.0,13.411458333333334,40.0,5.208333333333334,5.0,0.6510416666666667,52.0,6.770833333333333,2.0,0.26041666666666663,1.0,0.13020833333333331,,0.0,,0.0,,0.0,,0.0,,0.0
G31104,Drosendorf-Zissersdorf,999.0,709,9,700,405.0,57.85714285714286,72.0,10.285714285714285,129.0,18.428571428571427,41.0,5.857142857142858,10.0,1.4285714285714286,37.0,5.285714285714286,5.0,0.7142857142857143,1.0,0.14285714285714285,,0.0,,0.0,,0.0,,0.0,,0.0
G31105,Eggenburg,2844.0,1816,40,1776,843.0,47.46621621621622,355.0,19.98873873873874,243.0,13.682432432432432,113.0,6.362612612612613,26.0,1.4639639639639639,189.0,10.641891891891891,4.0,0.22522522522522523,3.0,0.16891891891891891,,0.0,,0.0,,0.0,,0.0,,0.0
G31106,Gars am Kamp,2954.0,1996,30,1966,963.0,48.98270600203459,299.0,15.20854526958291,352.0,17.90437436419125,124.0,6.3072227873855535,16.0,0.8138351983723295,194.0,9.867751780264497,6.0,0.3051881993896236,12.0,0.6103763987792472,,0.0,,0.0,,0.0,,0.0,,0.0
G31107,Geras,1087.0,775,11,764,464.0,60.73298429319372,83.0,10.863874345549739,123.0,16.099476439790575,41.0,5.366492146596859,8.0,1.0471204188481675,41.0,5.366492146596859,2.0,0.2617801047120419,2.0,0.2617801047120419,,0.0,,0.0,,0.0,,0.0,,0.0
G31109,Horn,5160.0,3112,49,3063,1500.0,48.97159647404506,458.0,14.95266079007509,507.0,16.552399608227226,235.0,7.672216780933725,54.0,1.762977473065622,283.0,9.239307868103166,12.0,0.3917727717923604,14.0,0.45706823375775385,,0.0,,0.0,,0.0,,0.0,,0.0
G31110,Irnfritz-Messern,1187.0,865,14,851,548.0,64.39482961222092,92.0,10.81081081081081,157.0,18.44888366627497,22.0,2.5851938895417157,6.0,0.7050528789659225,25.0,2.937720329024677,1.0,0.11750881316098707,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
G31111,Japons,599.0,452,6,446,313.0,70.17937219730942,27.0,6.053811659192825,56.0,12.556053811659194,22.0,4.932735426008969,7.0,1.5695067264573992,19.0,4.260089686098654,1.0,0.2242152466367713,1.0,0.2242152466367713,,0.0,,0.0,,0.0,,0.0,,0.0
G31113,Langau,579.0,415,6,409,256.0,62.59168704156479,61.0,14.91442542787286,60.0,14.66992665036675,14.0,3.4229828850855744,2.0,0.4889975550122249,16.0,3.9119804400977993,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
G31114,Meiseldorf,758.0,502,4,498,282.0,56.62650602409639,78.0,15.66265060240964,87.0,17.46987951807229,20.0,4.016064257028113,6.0,1.2048192771084338,21.0,4.216867469879518,2.0,0.4016064257028112,2.0,0.4016064257028112,,0.0,,0.0,,0.0,,0.0,,0.0
G31117,Pernegg,602.0,455,9,446,284.0,63.67713004484305,39.0,8.74439461883408,82.0,18.385650224215247,19.0,4.260089686098654,2.0,0.4484304932735426,18.0,4.0358744394618835,2.0,0.4484304932735426,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
G31119,Röhrenbach,443.0,328,8,320,227.0,70.9375,17.0,5.3125,58.0,18.125,5.0,1.5625,0.0,0.0,13.0,4.0625,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
G31120,Röschitz,892.0,651,12,639,386.0,60.40688575899843,107.0,16.74491392801252,71.0,11.11111111111111,35.0,5.477308294209703,6.0,0.9389671361502347,28.0,4.381846635367762,4.0,0.6259780907668232,2.0,0.3129890453834116,,0.0,,0.0,,0.0,,0.0,,0.0
G31121,Rosenburg-Mold,672.0,467,8,459,266.0,57.9520697167756,47.0,10.239651416122005,87.0,18.954248366013072,21.0,4.57516339869281,6.0,1.3071895424836601,28.0,6.1002178649237475,2.0,0.4357298474945534,2.0,0.4357298474945534,,0.0,,0.0,,0.0,,0.0,,0.0
G31123,St. Bernhard-Frauenhofen,1054.0,784,12,772,514.0,66.58031088082902,67.0,8.678756476683938,89.0,11.528497409326425,44.0,5.699481865284974,6.0,0.7772020725388601,48.0,6.217616580310881,3.0,0.38860103626943004,1.0,0.1295336787564767,,0.0,,0.0,,0.0,,0.0,,0.0
G31124,Sigmundsherberg,1369.0,933,20,913,432.0,47.31653888280395,252.0,27.601314348302303,143.0,15.66265060240964,26.0,2.8477546549835706,8.0,0.8762322015334063,47.0,5.147864184008762,1.0,0.10952902519167579,4.0,0.43811610076670315,,0.0,,0.0,,0.0,,0.0,,0.0
G31129,Weitersfeld,1311.0,991,16,975,691.0,70.87179487179486,76.0,7.794871794871796,106.0,10.871794871794872,36.0,3.6923076923076925,15.0,1.5384615384615385,48.0,4.923076923076923,3.0,0.3076923076923077,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
G31130,Straning-Grafenberg,605.0,433,8,425,248.0,58.35294117647059,82.0,19.294117647058822,45.0,10.588235294117647,9.0,2.1176470588235294,1.0,0.2352941176470588,35.0,8.235294117647058,1.0,0.2352941176470588,4.0,0.9411764705882352,,0.0,,0.0,,0.0,,0.0,,0.0
G31199,Wahlkarten - Horn,0.0,3516,44,3472,1694.0,48.79032258064516,566.0,16.30184331797235,427.0,12.298387096774194,271.0,7.805299539170507,44.0,1.2672811059907834,429.0,12.355990783410139,12.0,0.3456221198156682,29.0,0.8352534562211982,,0.0,,0.0,,0.0,,0.0,,0.0
G31200,Korneuburg,69958.0,56797,669,56128,23766.0,42.34250285062714,10132.0,18.05159635119726,8193.0,14.596992588369442,5280.0,9.407069555302167,1027.0,1.8297462941847205,7210.0,12.845638540478904,284.0,0.5059863169897377,236.0,0.4204675028506272,,0.0,,0.0,,0.0,,0.0,,0.0
G31201,Bisamberg,3666.0,2482,29,2453,1024.0,41.744802282918876,384.0,15.654300856094578,228.0,9.294741133306156,357.0,14.553607827150428,62.0,2.5275173257236037,388.0,15.81736649001223,4.0,0.16306563391765186,6.0,0.24459845087647777,,0.0,,0.0,,0.0,,0.0,,0.0
G31202,Enzersfeld im Weinviertel,1389.0,991,15,976,471.0,48.25819672131148,178.0,18.237704918032787,125.0,12.807377049180326,96.0,9.836065573770492,20.0,2.0491803278688523,79.0,8.094262295081968,7.0,0.7172131147540983,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
G31203,Ernstbrunn,2594.0,1752,26,1726,970.0,56.19930475086906,218.0,12.630359212050985,258.0,14.947856315179605,97.0,5.619930475086906,23.0,1.3325608342989572,145.0,8.400926998841252,8.0,0.4634994206257242,7.0,0.4055619930475087,,0.0,,0.0,,0.0,,0.0,,0.0
G31204,Großmugl,1323.0,963,12,951,546.0,57.413249211356465,93.0,9.779179810725552,150.0,15.772870662460567,71.0,7.465825446898002,9.0,0.9463722397476341,77.0,8.096740273396424,4.0,0.4206098843322818,1.0,0.10515247108307045,,0.0,,0.0,,0.0,,0.0,,0.0
G31205,Großrußbach,1757.0,1296,25,1271,687.0,54.05192761605036,152.0,11.959087332808812,170.0,13.375295043273013,89.0,7.002360346184107,22.0,1.730920535011802,141.0,11.093627065302911,5.0,0.3933910306845004,5.0,0.3933910306845004,,0.0,,0.0,,0.0,,0.0,,0.0
G31206,Hagenbrunn,1661.0,1149,8,1141,529.0,46.36283961437336,190.0,16.65205959684487,191.0,16.739702015775634,98.0,8.588957055214724,27.0,2.366345311130587,98.0,8.588957055214724,5.0,0.43821209465381245,3.0,0.26292725679228746,,0.0,,0.0,,0.0,,0.0,,0.0
G31207,Harmannsdorf,3225.0,2339,30,2309,1072.0,46.42702468601126,331.0,14.335210047639672,381.0,16.50064963187527,211.0,9.138155045474232,32.0,1.3858813339107838,269.0,11.650064963187527,9.0,0.3897791251624079,4.0,0.17323516673884798,,0.0,,0.0,,0.0,,0.0,,0.0
G31208,Hausleiten,2939.0,2110,31,2079,1042.0,50.12025012025012,300.0,14.43001443001443,352.0,16.93121693121693,157.0,7.551707551707551,34.0,1.6354016354016354,166.0,7.984607984607985,16.0,0.7696007696007696,12.0,0.5772005772005772,,0.0,,0.0,,0.0,,0.0,,0.0
G31213,Korneuburg,9774.0,6368,75,6293,2352.0,37.37486095661847,1263.0,20.069918957571904,873.0,13.872556809153028,661.0,10.503734307961226,130.0,2.0657873828062927,951.0,15.112029238836802,36.0,0.5720641983155887,27.0,0.42904814873669156,,0.0,,0.0,,0.0,,0.0,,0.0
G31214,Langenzersdorf,6357.0,4281,31,4250,1699.0,39.976470588235294,651.0,15.31764705882353,501.0,11.788235294117646,515.0,12.117647058823529,114.0,2.6823529411764704,724.0,17.03529411764706,32.0,0.7529411764705882,14.0,0.32941176470588235,,0.0,,0.0,,0.0,,0.0,,0.0
G31215,Leitzersdorf,992.0,702,14,688,350.0,50.872093023255815,86.0,12.5,113.0,16.424418604651162,60.0,8.720930232558139,13.0,1.88953488372093,60.0,8.720930232558139,6.0,0.872093023255814,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
G31216,Leobendorf,3867.0,2781,32,2749,1208.0,43.9432520916697,514.0,18.6977082575482,342.0,12.440887595489269,298.0,10.84030556566024,40.0,1.4550745725718441,330.0,12.004365223717715,9.0,0.327391778828665,8.0,0.29101491451436884,,0.0,,0.0,,0.0,,0.0,,0.0
G31224,Rußbach,1136.0,816,16,800,441.0,55.125,113.0,14.124999999999998,134.0,16.75,46.0,5.75,7.0,0.8750000000000001,53.0,6.625,4.0,0.5,2.0,0.25,,0.0,,0.0,,0.0,,0.0,,0.0
G31226,Sierndorf,3166.0,2219,19,2200,1118.0,50.81818181818182,315.0,14.318181818181818,323.0,14.681818181818182,193.0,8.772727272727272,38.0,1.7272727272727273,197.0,8.954545454545453,11.0,0.5,5.0,0.22727272727272727,,0.0,,0.0,,0.0,,0.0,,0.0
G31227,Spillern,1846.0,1244,16,1228,414.0,33.71335504885993,342.0,27.850162866449512,208.0,16.938110749185668,88.0,7.166123778501629,20.0,1.6286644951140066,146.0,11.889250814332247,6.0,0.4885993485342019,4.0,0.32573289902280134,,0.0,,0.0,,0.0,,0.0,,0.0
G31228,Stetteldorf am Wagram,823.0,628,9,619,333.0,53.79644588045234,88.0,14.216478190630049,100.0,16.15508885298869,47.0,7.592891760904685,3.0,0.48465266558966075,44.0,7.1082390953150245,1.0,0.16155088852988692,3.0,0.48465266558966075,,0.0,,0.0,,0.0,,0.0,,0.0
G31229,Stetten,1067.0,740,13,727,270.0,37.13892709766162,174.0,23.93397524071527,136.0,18.707015130674005,73.0,10.041265474552958,10.0,1.3755158184319118,62.0,8.528198074277855,1.0,0.1375515818431912,1.0,0.1375515818431912,,0.0,,0.0,,0.0,,0.0,,0.0
G31230,Stockerau,12593.0,8050,112,7938,3029.0,38.15822625346435,1770.0,22.297808012093725,1256.0,15.82262534643487,569.0,7.168052406147645,152.0,1.9148400100781053,1072.0,13.504661123708741,49.0,0.6172839506172839,41.0,0.5165028974552784,,0.0,,0.0,,0.0,,0.0,,0.0
G31234,Niederhollabrunn,1242.0,904,11,893,450.0,50.391937290033596,119.0,13.325867861142218,156.0,17.469204927211646,50.0,5.599104143337066,16.0,1.7917133258678613,97.0,10.862262038073908,1.0,0.11198208286674133,4.0,0.4479283314669653,,0.0,,0.0,,0.0,,0.0,,0.0
G31235,Gerasdorf bei Wien,8541.0,5757,47,5710,2090.0,36.602451838879155,1265.0,22.15411558669002,1137.0,19.912434325744307,441.0,7.723292469352014,120.0,2.1015761821366024,598.0,10.472854640980737,30.0,0.5253940455341506,29.0,0.5078809106830123,,0.0,,0.0,,0.0,,0.0,,0.0
G31299,Wahlkarten - Korneuburg,0.0,9225,98,9127,3671.0,40.22132135422373,1586.0,17.377013257368247,1059.0,11.602936342719405,1063.0,11.646762353456777,135.0,1.4791278623863262,1513.0,16.577188561411198,40.0,0.4382601073737263,60.0,0.6573901610605895,,0.0,,0.0,,0.0,,0.0,,0.0
G31300,Krems Land,46078.0,38769,668,38101,18692.0,49.059079814178105,6051.0,15.88147292721976,5980.0,15.695126112175533,2789.0,7.320017847300596,497.0,1.3044277053095719,3793.0,9.955119288207658,154.0,0.40418886643395185,145.0,0.38056743917482483,,0.0,,0.0,,0.0,,0.0,,0.0
G31301,Aggsbach,536.0,357,18,339,141.0,41.5929203539823,102.0,30.08849557522124,46.0,13.569321533923304,14.0,4.129793510324483,5.0,1.4749262536873156,26.0,7.669616519174041,2.0,0.5899705014749262,3.0,0.8849557522123894,,0.0,,0.0,,0.0,,0.0,,0.0
G31302,Albrechtsberg an der Großen Krems,862.0,628,12,616,330.0,53.57142857142857,110.0,17.857142857142858,102.0,16.558441558441558,28.0,4.545454545454546,5.0,0.8116883116883116,38.0,6.1688311688311686,2.0,0.3246753246753247,1.0,0.16233766233766234,,0.0,,0.0,,0.0,,0.0,,0.0
G31303,Bergern im Dunkelsteinerwald,1056.0,792,18,774,389.0,50.258397932816536,125.0,16.149870801033593,138.0,17.829457364341085,48.0,6.2015503875969,12.0,1.550387596899225,61.0,7.881136950904392,0.0,0.0,1.0,0.12919896640826875,,0.0,,0.0,,0.0,,0.0,,0.0
G31304,Dürnstein,700.0,515,14,501,298.0,59.48103792415169,78.0,15.568862275449103,47.0,9.3812375249501,42.0,8.383233532934131,1.0,0.19960079840319359,34.0,6.786427145708583,1.0,0.19960079840319359,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
G31308,Grafenegg,2460.0,1837,27,1810,898.0,49.613259668508285,274.0,15.138121546961326,273.0,15.082872928176796,120.0,6.629834254143646,41.0,2.2651933701657456,187.0,10.331491712707182,10.0,0.5524861878453038,7.0,0.3867403314917127,,0.0,,0.0,,0.0,,0.0,,0.0
G31309,Furth bei Göttweig,2335.0,1651,27,1624,728.0,44.827586206896555,325.0,20.01231527093596,201.0,12.376847290640395,128.0,7.8817733990147785,32.0,1.9704433497536946,192.0,11.822660098522167,11.0,0.6773399014778325,7.0,0.43103448275862066,,0.0,,0.0,,0.0,,0.0,,0.0
G31310,Gedersdorf,1757.0,1335,24,1311,586.0,44.698703279938975,288.0,21.96796338672769,259.0,19.75591151792525,62.0,4.729214340198322,21.0,1.6018306636155606,87.0,6.636155606407322,6.0,0.4576659038901602,2.0,0.15255530129672007,,0.0,,0.0,,0.0,,0.0,,0.0
G31311,Gföhl,3161.0,2250,60,2190,1141.0,52.10045662100457,345.0,15.753424657534246,411.0,18.767123287671232,98.0,4.474885844748858,24.0,1.095890410958904,151.0,6.894977168949771,15.0,0.684931506849315,5.0,0.228310502283105,,0.0,,0.0,,0.0,,0.0,,0.0
G31315,Hadersdorf-Kammern,1608.0,1179,29,1150,481.0,41.82608695652174,230.0,20.0,201.0,17.47826086956522,83.0,7.217391304347825,25.0,2.1739130434782608,124.0,10.782608695652174,3.0,0.26086956521739135,3.0,0.26086956521739135,,0.0,,0.0,,0.0,,0.0,,0.0
G31319,Jaidhof,939.0,721,18,703,400.0,56.899004267425326,89.0,12.660028449502134,109.0,15.5049786628734,32.0,4.551920341394026,9.0,1.2802275960170697,58.0,8.250355618776672,2.0,0.2844950213371266,4.0,0.5689900426742532,,0.0,,0.0,,0.0,,0.0,,0.0
G31321,Krumau am Kamp,637.0,472,11,461,250.0,54.229934924078094,77.0,16.702819956616054,89.0,19.305856832971802,12.0,2.6030368763557483,5.0,1.0845986984815619,24.0,5.206073752711497,1.0,0.21691973969631237,3.0,0.6507592190889371,,0.0,,0.0,,0.0,,0.0,,0.0
G31322,Langenlois,6107.0,4221,65,4156,1947.0,46.84793070259865,544.0,13.089509143407122,778.0,18.71992300288739,325.0,7.820019249278152,52.0,1.2512030798845042,483.0,11.621751684311839,13.0,0.31280076997112605,14.0,0.3368623676612127,,0.0,,0.0,,0.0,,0.0,,0.0
G31323,Lengenfeld,1128.0,902,12,890,406.0,45.61797752808989,170.0,19.101123595505616,153.0,17.191011235955056,75.0,8.426966292134832,6.0,0.6741573033707865,77.0,8.651685393258427,2.0,0.22471910112359553,1.0,0.11235955056179776,,0.0,,0.0,,0.0,,0.0,,0.0
G31324,Lichtenau im Waldviertel,1705.0,1219,28,1191,749.0,62.88832913518052,115.0,9.655751469353484,215.0,18.052057094878254,52.0,4.36607892527288,7.0,0.5877413937867338,42.0,3.5264483627204033,9.0,0.7556675062972292,2.0,0.16792611251049538,,0.0,,0.0,,0.0,,0.0,,0.0
G31326,Maria Laach am Jauerling,759.0,585,9,576,339.0,58.854166666666664,69.0,11.979166666666668,83.0,14.409722222222221,40.0,6.944444444444445,5.0,0.8680555555555556,35.0,6.076388888888888,3.0,0.5208333333333333,2.0,0.3472222222222222,,0.0,,0.0,,0.0,,0.0,,0.0
G31327,Mautern an der Donau,2862.0,1940,35,1905,896.0,47.034120734908136,289.0,15.170603674540683,275.0,14.435695538057743,167.0,8.766404199475065,22.0,1.1548556430446193,243.0,12.755905511811024,9.0,0.47244094488188976,4.0,0.2099737532808399,,0.0,,0.0,,0.0,,0.0,,0.0
G31330,Mühldorf,1112.0,820,18,802,429.0,53.49127182044888,168.0,20.947630922693268,102.0,12.718204488778055,54.0,6.733167082294264,4.0,0.4987531172069825,40.0,4.987531172069826,1.0,0.12468827930174563,4.0,0.4987531172069825,,0.0,,0.0,,0.0,,0.0,,0.0
G31333,Paudorf,2087.0,1472,16,1456,552.0,37.91208791208791,412.0,28.296703296703296,250.0,17.17032967032967,86.0,5.906593406593406,14.0,0.9615384615384616,131.0,8.997252747252746,4.0,0.27472527472527475,7.0,0.4807692307692308,,0.0,,0.0,,0.0,,0.0,,0.0
G31336,Rastenfeld,1262.0,926,30,896,516.0,57.58928571428571,87.0,9.709821428571429,182.0,20.3125,50.0,5.580357142857143,10.0,1.1160714285714286,45.0,5.022321428571429,2.0,0.2232142857142857,4.0,0.4464285714285714,,0.0,,0.0,,0.0,,0.0,,0.0
G31337,Rohrendorf bei Krems,1622.0,1244,14,1230,556.0,45.203252032520325,207.0,16.82926829268293,180.0,14.634146341463413,100.0,8.130081300813007,15.0,1.2195121951219512,161.0,13.089430894308943,6.0,0.4878048780487805,5.0,0.40650406504065045,,0.0,,0.0,,0.0,,0.0,,0.0
G31338,Rossatz-Arnsdorf,908.0,654,9,645,356.0,55.19379844961241,111.0,17.209302325581397,55.0,8.527131782945736,56.0,8.682170542635658,8.0,1.2403100775193798,57.0,8.837209302325581,1.0,0.15503875968992248,1.0,0.15503875968992248,,0.0,,0.0,,0.0,,0.0,,0.0
G31340,St. Leonhard am Hornerwald,913.0,679,12,667,409.0,61.31934032983508,55.0,8.245877061469265,119.0,17.841079460269864,19.0,2.848575712143928,11.0,1.6491754122938531,47.0,7.04647676161919,5.0,0.7496251874062968,2.0,0.29985007496251875,,0.0,,0.0,,0.0,,0.0,,0.0
G31343,Senftenberg,1590.0,1128,18,1110,515.0,46.3963963963964,222.0,20.0,180.0,16.216216216216218,80.0,7.207207207207207,16.0,1.4414414414414414,89.0,8.018018018018019,2.0,0.18018018018018017,6.0,0.5405405405405406,,0.0,,0.0,,0.0,,0.0,,0.0
G31344,Spitz,1321.0,911,19,892,539.0,60.42600896860987,109.0,12.219730941704036,111.0,12.443946188340806,60.0,6.726457399103139,9.0,1.0089686098654709,59.0,6.614349775784753,3.0,0.336322869955157,2.0,0.2242152466367713,,0.0,,0.0,,0.0,,0.0,,0.0
G31346,Straß im Straßertale,1349.0,1001,17,984,518.0,52.642276422764226,118.0,11.991869918699187,164.0,16.666666666666664,71.0,7.215447154471545,16.0,1.6260162601626018,89.0,9.044715447154472,3.0,0.3048780487804878,5.0,0.5081300813008129,,0.0,,0.0,,0.0,,0.0,,0.0
G31347,Stratzing,695.0,500,1,499,275.0,55.11022044088176,61.0,12.224448897795591,55.0,11.022044088176353,48.0,9.619238476953909,4.0,0.8016032064128256,53.0,10.62124248496994,2.0,0.4008016032064128,1.0,0.2004008016032064,,0.0,,0.0,,0.0,,0.0,,0.0
G31350,Weinzierl am Walde,1050.0,758,14,744,475.0,63.844086021505376,73.0,9.811827956989246,127.0,17.06989247311828,34.0,4.56989247311828,6.0,0.8064516129032258,25.0,3.3602150537634405,1.0,0.13440860215053765,3.0,0.4032258064516129,,0.0,,0.0,,0.0,,0.0,,0.0
G31351,Weißenkirchen in der Wachau,1208.0,894,17,877,469.0,53.47776510832383,135.0,15.393386545039908,93.0,10.604332953249715,80.0,9.122006841505131,6.0,0.6841505131128849,88.0,10.034207525655644,3.0,0.34207525655644244,3.0,0.34207525655644244,,0.0,,0.0,,0.0,,0.0,,0.0
G31355,Schönberg am Kamp,1538.0,1128,12,1116,567.0,50.806451612903224,111.0,9.946236559139784,201.0,18.010752688172044,73.0,6.5412186379928325,9.0,0.8064516129032258,141.0,12.634408602150538,7.0,0.6272401433691757,7.0,0.6272401433691757,,0.0,,0.0,,0.0,,0.0,,0.0
G31356,Droß,811.0,608,14,594,242.0,40.74074074074074,85.0,14.309764309764308,127.0,21.38047138047138,60.0,10.1010101010101,13.0,2.1885521885521886,61.0,10.26936026936027,2.0,0.33670033670033667,4.0,0.6734006734006733,,0.0,,0.0,,0.0,,0.0,,0.0
G31399,Wahlkarten - Krems Land,0.0,5442,50,5392,2295.0,42.56305637982196,867.0,16.079376854599406,654.0,12.129080118694361,592.0,10.979228486646884,84.0,1.5578635014836795,845.0,15.671364985163205,23.0,0.42655786350148367,32.0,0.5934718100890208,,0.0,,0.0,,0.0,,0.0,,0.0
G31400,Lilienfeld,20144.0,16479,274,16205,6874.0,42.41900647948164,4157.0,25.652576365319348,2529.0,15.606294353594569,853.0,5.263807466831225,243.0,1.4995371798827521,1382.0,8.528232027152113,94.0,0.580067880283863,73.0,0.45047824745448933,,0.0,,0.0,,0.0,,0.0,,0.0
G31401,Annaberg,424.0,252,3,249,146.0,58.63453815261044,42.0,16.867469879518072,31.0,12.449799196787147,13.0,5.220883534136546,4.0,1.6064257028112447,12.0,4.819277108433735,1.0,0.4016064257028112,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
G31402,Eschenau,1033.0,724,14,710,373.0,52.53521126760563,109.0,15.352112676056336,109.0,15.352112676056336,32.0,4.507042253521127,13.0,1.8309859154929577,68.0,9.577464788732394,4.0,0.5633802816901409,2.0,0.28169014084507044,,0.0,,0.0,,0.0,,0.0,,0.0
G31403,Hainfeld,2959.0,2000,34,1966,823.0,41.8616480162767,502.0,25.534079348931844,332.0,16.88708036622584,105.0,5.340793489318413,23.0,1.1698880976602237,160.0,8.138351983723297,13.0,0.6612410986775178,8.0,0.40691759918616477,,0.0,,0.0,,0.0,,0.0,,0.0
G31404,Hohenberg,1198.0,828,15,813,273.0,33.579335793357934,325.0,39.97539975399754,103.0,12.669126691266912,35.0,4.305043050430505,9.0,1.107011070110701,59.0,7.2570725707257075,6.0,0.7380073800738007,3.0,0.36900369003690037,,0.0,,0.0,,0.0,,0.0,,0.0
G31405,Kaumberg,831.0,596,11,585,296.0,50.598290598290596,58.0,9.914529914529915,150.0,25.64102564102564,29.0,4.957264957264957,6.0,1.0256410256410255,39.0,6.666666666666667,3.0,0.5128205128205128,4.0,0.6837606837606838,,0.0,,0.0,,0.0,,0.0,,0.0
G31406,Kleinzell,674.0,487,7,480,293.0,61.04166666666667,51.0,10.625,84.0,17.5,16.0,3.3333333333333335,9.0,1.875,21.0,4.375,4.0,0.8333333333333334,2.0,0.4166666666666667,,0.0,,0.0,,0.0,,0.0,,0.0
G31407,Lilienfeld,2006.0,1312,21,1291,531.0,41.13090627420604,307.0,23.78001549186677,193.0,14.949651432997676,86.0,6.661502711076685,18.0,1.39426800929512,142.0,10.999225406661504,9.0,0.69713400464756,5.0,0.3872966692486445,,0.0,,0.0,,0.0,,0.0,,0.0
G31408,Mitterbach am Erlaufsee,400.0,252,1,251,154.0,61.354581673306775,40.0,15.936254980079681,34.0,13.545816733067728,15.0,5.9760956175298805,2.0,0.796812749003984,6.0,2.3904382470119523,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
